City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
151,knyaze-volkonskoye,48.4642,135.4567,9.19,67,94,4.47,RU,1713667099
152,bukama,-9.2,25.85,20.26,93,88,0.58,CD,1713667099
153,port blair,11.6667,92.75,31.02,70,20,1.54,IN,1713666513
154,hadibu,12.65,54.0333,27.64,73,46,1.57,YE,1713667099
155,kingston,17.997,-76.7936,27.53,77,20,3.6,JM,1713667099
156,la ronge,55.1001,-105.2842,10.14,22,20,2.06,CA,1713667092
157,dryden,49.7833,-92.7503,4.16,52,100,2.57,CA,1713667100
158,lompoc,34.6391,-120.4579,16.63,84,0,9.39,US,1713667026
159,cajati,-24.7361,-48.1228,17.75,98,45,0.72,BR,1713666894
160,punta arenas,-53.15,-70.9167,4.06,65,40,5.66,CL,1713667100
161,kodiak,57.79,-152.4072,3.73,93,100,2.06,US,1713667101
162,pordic,48.5705,-2.8178,5.19,87,0,1.54,FR,1713667052
163,ancud,-41.8697,-73.8203,7.45,85,35,2.81,CL,1713667101
164,juneau,58.3019,-134.4197,16.0,72,20,4.12,US,1713667101
165,debila,33.5167,6.95,16.04,59,0,4.12,DZ,1713667102
166,sao jose do rio pardo,-21.5956,-46.8886,18.08,81,0,1.81,BR,1713667102
167,kaduna,10.5222,7.4383,30.23,37,91,2.36,NG,1713667102
168,honda,5.2086,-74.7358,24.33,89,90,0.9,CO,1713667103
169,asau,46.4333,26.4,6.71,76,100,1.78,RO,1713667103
170,vorgashor,67.5833,63.95,-11.78,96,100,3.98,RU,1713667103
171,hermanus,-34.4187,19.2345,18.22,91,100,3.86,ZA,1713667104
172,zhanaozen,43.3,52.8,20.94,36,3,3.87,KZ,1713667104
173,misliyah,17.4599,42.5572,28.79,74,8,1.5,SA,1713667105
174,novodvinsk,64.4165,40.8122,-4.14,94,27,2.8,RU,1713667105
175,buala,-8.145,159.5921,29.67,73,80,1.16,SB,1713667105
176,tezpur,26.6333,92.8,30.24,50,3,4.51,IN,1713667106
177,upata,8.0086,-62.3989,23.44,90,21,2.32,VE,1713667106
178,ola,59.5833,151.2833,0.63,62,9,0.31,RU,1713667106
179,negotin,44.2264,22.5308,7.52,79,74,1.19,RS,1713667106
180,taksimo,56.3444,114.8794,5.16,74,100,0.08,RU,1713667106
181,udachny,66.4167,112.4,-1.42,95,100,3.73,RU,1713667107
182,toliara,-23.35,43.6667,20.47,91,1,3.13,MG,1713666942
183,keningau,5.3378,116.1602,32.84,54,98,1.04,MY,1713667107
184,college,64.8569,-147.8028,17.18,22,0,3.09,US,1713667107
185,sarangani,5.4033,125.4636,28.32,79,53,8.9,PH,1713667108
186,kutum,14.2,24.6667,25.24,14,100,1.14,SD,1713667108
187,reggane,26.7158,0.1714,27.85,10,100,3.64,DZ,1713667108
188,constantia,44.1833,28.65,7.38,73,100,9.72,RO,1713667108
189,dolinsk,47.35,142.8,2.07,98,100,4.04,RU,1713667109
190,vila franca do campo,37.7167,-25.4333,18.27,99,100,1.73,PT,1713667109
191,fale old settlement,-9.3852,-171.2468,29.73,74,61,5.73,TK,1713667109
192,antsiranana,-12.2787,49.2917,24.98,85,76,4.46,MG,1713667109
193,koya,34.2129,135.6224,12.55,89,100,1.67,JP,1713667024
194,jianshui,23.6363,102.8264,27.43,37,32,3.84,CN,1713667110
195,midoun,33.8081,10.9923,15.92,64,100,6.73,TN,1713667110
196,akureyri,65.6835,-18.0878,8.96,66,0,12.86,IS,1713667000
197,zaragoza,41.6561,-0.8773,11.56,61,0,5.14,ES,1713666820
198,vilyuysk,63.7553,121.6247,0.56,100,100,3.58,RU,1713667111
199,mishkino,55.3389,63.9175,18.13,65,31,2.98,RU,1713667111
200,chardara,41.2547,67.9692,20.75,54,86,2.17,KZ,1713667112
201,geraldton,-28.7667,114.6,29.23,17,4,7.72,AU,1713667025
202,howrah,22.5892,88.3103,33.0,75,20,3.09,IN,1713667112
203,boa vista,2.8197,-60.6733,26.99,83,40,3.09,BR,1713667113
204,walvis bay,-22.9575,14.5053,11.53,100,62,0.51,NA,1713667113
205,wasagu,11.3764,5.7954,31.28,34,97,3.54,NG,1713667113
206,arteche,12.2645,125.4048,29.71,73,55,4.4,PH,1713667113
207,kharabali,47.4196,47.2568,19.49,43,45,6.71,RU,1713667114
208,crane,31.3974,-102.3501,11.28,87,100,8.04,US,1713667114
209,namibe,-15.1961,12.1522,26.24,67,62,2.78,AO,1713667114
210,keflavik,64.0049,-22.5624,5.24,81,100,11.32,IS,1713667114
211,qacha's nek,-30.1154,28.6894,13.12,51,100,2.8,LS,1713667114
212,bowling green,36.9903,-86.4436,10.41,72,100,2.73,US,1713667115
213,ketchikan,55.3422,-131.6461,15.26,25,0,2.57,US,1713667115
214,the pas,53.8251,-101.2541,3.01,65,75,1.03,CA,1713667115
215,sosnovo,60.5514,30.2144,-6.49,98,23,0.2,RU,1713667116
216,corvallis,44.5646,-123.262,12.95,61,20,3.09,US,1713667116
217,iron river,46.0927,-88.6423,-0.58,60,79,3.25,US,1713667116
218,arraial do cabo,-22.9661,-42.0278,22.97,69,0,3.59,BR,1713667117
219,chandur,19.7333,79.1833,36.19,25,85,2.32,IN,1713667117
220,dalbandin,28.8947,64.4101,22.45,24,0,1.09,PK,1713667118
221,orangeburg,33.4918,-80.8557,25.16,79,40,1.54,US,1713667118
222,verkhovazh'ye,60.7472,42.0465,1.75,94,78,2.6,RU,1713667119
223,morondava,-20.2833,44.2833,21.88,85,1,2.56,MG,1713667119
224,susuman,62.7833,148.1667,-6.12,77,54,1.34,RU,1713667120
225,kailua-kona,19.6406,-155.9956,27.98,76,0,4.63,US,1713667120
226,trujillo,-8.116,-79.03,19.98,83,42,4.12,PE,1713667120
227,kandy,7.2955,80.6356,27.15,72,78,0.84,LK,1713666931
228,queenstown,-31.8976,26.8753,14.47,81,43,0.52,ZA,1713667121
229,tazacorte,28.629,-17.9293,19.54,78,40,3.13,ES,1713667121
230,wokha,26.1,94.2667,21.47,59,3,0.99,IN,1713667121
231,port hedland,-20.3167,118.5667,31.03,12,0,8.75,AU,1713666836
232,perryton,36.4,-100.8027,6.87,66,100,4.52,US,1713667122
233,badiyah,22.45,58.8,24.38,75,0,2.05,OM,1713667122
234,flying fish cove,-10.4217,105.6791,23.82,100,100,4.12,CX,1713667123
235,charleston,32.7766,-79.9309,25.1,75,0,5.14,US,1713667123
236,maintirano,-18.0667,44.0167,25.12,82,95,3.72,MG,1713667123
237,tralee,52.2704,-9.7026,7.1,93,14,1.49,IE,1713667124
238,nadi,-17.8,177.4167,30.0,70,75,5.66,FJ,1713667124
239,bokakhat,26.6333,93.6,29.16,57,20,2.61,IN,1713667124
240,lihue,21.9789,-159.3672,27.58,68,0,6.69,US,1713667124
241,chernyshevskiy,63.0128,112.4714,0.04,100,100,2.04,RU,1713667125
242,baicheng,45.6167,122.8167,21.09,28,14,8.78,CN,1713667125
243,vanimo,-2.6741,141.3028,30.23,71,28,3.4,PG,1713667125
244,jamestown,42.097,-79.2353,5.77,69,75,4.12,US,1713667008
245,baruun-urt,46.6806,113.2792,18.23,24,77,11.88,MN,1713667126
246,turriff,57.5384,-2.4593,5.73,94,100,2.27,GB,1713667126
247,st. john's,47.5649,-52.7093,-0.02,89,75,4.63,CA,1713667126
248,tarija,-21.5355,-64.7296,18.91,81,94,0.55,BO,1713667127
249,badger,64.8,-147.5333,17.14,22,0,3.09,US,1713667127
250,extrema,-22.8547,-46.3183,15.3,96,11,1.52,BR,1713667127
251,minas de marcona,-15.2119,-75.1103,16.4,82,47,2.93,PE,1713667127
252,alaghsas,17.0187,8.0168,28.77,10,26,5.33,NE,1713667128
253,pasighat,28.0667,95.3333,24.59,72,100,1.33,IN,1713667128
254,az zubayr,30.3945,47.7011,26.12,44,21,5.56,IQ,1713667128
255,la passe,45.5549,-0.8967,6.13,84,0,5.57,FR,1713667128
256,greymouth,-42.4667,171.2,14.28,66,4,1.91,NZ,1713667128
257,smithers,54.7804,-127.1743,14.18,21,75,3.09,CA,1713667129
258,petauke,-14.2426,31.3253,15.86,87,0,2.09,ZM,1713667129
259,lakatoro,-16.0999,167.4164,27.76,84,99,3.66,VU,1713667129
260,ghadamis,30.1337,9.5007,26.38,17,33,9.96,LY,1713667129
261,benjamin constant,-4.3831,-70.0311,25.07,99,100,0.39,BR,1713667130
262,tarko-sale,64.9225,77.785,-10.32,78,99,3.31,RU,1713667130
263,mesolongi,38.3702,21.4295,11.62,70,56,2.77,GR,1713667130
264,ouadda,8.0777,22.4007,20.96,87,100,2.01,CF,1713667131
265,daru,-9.0763,143.2092,29.32,74,84,2.48,PG,1713667131
266,hammerfest,70.6634,23.6821,-4.75,63,3,3.6,NO,1713667131
267,hawaiian paradise park,19.5933,-154.9731,22.73,89,100,1.54,US,1713667132
268,khandyga,62.6667,135.6,5.15,67,100,0.94,RU,1713667132
269,tabou,4.423,-7.3528,27.35,84,88,2.79,CI,1713667132
270,isiolo,0.3546,37.5822,20.86,79,91,2.4,KE,1713667133
271,fisterra,42.9049,-9.2629,13.19,73,0,4.29,ES,1713667133
272,alto araguaia,-17.3147,-53.2153,24.7,70,100,2.07,BR,1713667133
273,tarfaya,27.9358,-12.9218,18.27,75,5,7.89,MA,1713667134
274,illizi,26.4833,8.4667,22.89,8,48,3.37,DZ,1713667134
275,monywa,22.1167,95.1333,34.9,30,51,2.97,MM,1713667135
276,tibati,6.4667,12.6333,21.39,90,100,0.67,CM,1713667135
277,shenjiamen,29.9576,122.298,15.28,87,92,4.46,CN,1713667135
278,saipan,15.1355,145.701,31.39,62,20,7.2,MP,1713667083
279,novomykolayivka,47.9781,35.9102,12.99,82,100,3.95,UA,1713667136
280,gaiman,-43.2897,-65.4929,9.43,57,8,1.89,AR,1713667136
281,sredneuralsk,56.9892,60.4666,14.64,74,100,3.82,RU,1713667136
282,warman,52.3168,-106.5679,4.95,52,20,4.12,CA,1713667137
283,jiuquan,39.7432,98.5174,18.96,16,0,5.55,CN,1713667137
284,cova figueira,14.8905,-24.2934,20.26,76,99,5.15,CV,1713667137
285,alofi,-19.0595,-169.9187,27.94,69,75,6.69,NU,1713667137
286,ekibastuz,51.6667,75.3667,14.67,41,0,2.55,KZ,1713667138
287,as sulayyil,20.4607,45.5779,27.14,35,4,4.11,SA,1713667138
288,isola di capo rizzuto,38.96,17.0933,12.88,72,9,6.97,IT,1713667138
289,krasnomayskiy,57.6194,34.4099,3.21,88,100,2.17,RU,1713667138
290,gulf shores,30.246,-87.7008,24.47,77,40,2.57,US,1713667139
291,san luis de la loma,17.2706,-100.8939,24.88,65,0,3.04,MX,1713667139
292,suntar,62.1444,117.6319,1.33,100,100,2.95,RU,1713667139
293,paros,37.0833,25.15,16.84,82,26,3.09,GR,1713667139
294,pico truncado,-46.7949,-67.9573,3.84,53,24,2.34,AR,1713666970
295,dolores,-36.3132,-57.6792,17.93,84,99,1.5,AR,1713667140
296,chui,-33.6971,-53.4616,16.3,87,83,2.76,UY,1713667140
297,uzhur,55.3036,89.8339,0.26,50,100,4.02,RU,1713667140
298,kavaratti,10.5669,72.642,29.69,75,100,3.49,IN,1713667141
299,afaahiti,-17.75,-149.2833,28.93,80,45,6.22,PF,1713667141
300,east hartford,41.7823,-72.612,9.05,58,0,6.17,US,1713667141
301,barra de santo antonio,-9.4047,-35.5072,26.6,85,100,2.16,BR,1713667142
302,chadron,42.8294,-102.9999,5.82,53,75,3.09,US,1713667142
303,hasaki,35.7333,140.8333,22.38,71,94,4.47,JP,1713667103
304,la'ie,21.6477,-157.9253,27.98,67,40,3.13,US,1713667142
305,tsiombe,-25.3,45.4833,20.91,89,89,1.02,MG,1713667143
306,egilsstadir,65.2653,-14.3948,8.95,66,0,11.32,IS,1713667143
307,touros,-5.1989,-35.4608,24.88,91,100,3.06,BR,1713667143
308,vetluga,57.8557,45.781,5.27,75,46,1.42,RU,1713667143
309,san andres,12.5847,-81.7006,28.01,78,20,2.06,CO,1713667144
310,bridgewater,44.3835,-64.5155,5.82,95,100,1.54,CA,1713667144
311,neyshabur,36.2133,58.7958,18.1,29,12,1.85,IR,1713667144
312,lebu,-37.6167,-73.65,10.67,80,65,6.33,CL,1713667144
313,marmande,44.5,0.1667,5.28,79,0,3.21,FR,1713667098
314,pudozh,61.8099,36.5345,-7.81,98,53,0.89,RU,1713667145
315,santiago de cao,-7.9589,-79.2392,20.07,83,28,4.12,PE,1713667145
316,mugia,43.1041,-9.2179,13.28,76,0,6.14,ES,1713667145
317,yuzhno-kurilsk,44.0306,145.8556,2.43,97,100,8.23,RU,1713667146
318,crucecita,-28.95,-58.9833,18.94,90,0,2.93,AR,1713667146
319,aykhal,66.0,111.5,-0.8,99,100,2.51,RU,1713667146
320,castillos,-34.1667,-53.8333,15.93,88,97,2.25,UY,1713667146
321,vermillion,42.7794,-96.9292,6.0,62,18,2.84,US,1713667146
322,thomaston,32.8882,-84.3266,20.17,82,40,1.54,US,1713667147
323,nova sintra,14.8667,-24.7167,20.01,78,71,8.26,CV,1713667147
324,candido mendes,-1.4467,-45.7167,24.49,97,100,0.76,BR,1713667148
325,amga,60.8953,131.9608,2.91,77,100,4.89,RU,1713667148
326,shuya,56.8487,41.3883,4.01,77,91,2.31,RU,1713667148
327,aitape,-3.1374,142.3475,30.25,70,50,3.35,PG,1713667148
328,l'govskiy,51.6307,35.2775,9.62,73,100,9.96,RU,1713667149
329,le vauclin,14.5452,-60.8388,26.03,89,20,1.54,MQ,1713667149
330,saint-memmie,48.9525,4.3841,5.01,86,100,4.47,FR,1713667149
331,luanda,-8.8368,13.2343,27.0,87,20,1.03,AO,1713666905
332,tshabong,-26.05,22.45,21.35,33,9,4.24,BW,1713667149
333,independencia,-5.3964,-40.3086,22.27,98,100,2.79,BR,1713667150
334,milford haven,51.7128,-5.0341,4.81,84,9,3.35,GB,1713667150
335,turaif,31.6725,38.6637,17.14,42,0,7.2,SA,1713667150
336,biloela,-24.4167,150.5,22.38,61,85,6.37,AU,1713667151
337,storozhevaya,43.8789,41.4514,13.28,48,89,2.07,RU,1713667151
338,nola,40.922,14.5329,11.33,94,96,2.5,IT,1713667151
339,okhotsk,59.3833,143.3,1.68,72,100,1.47,RU,1713667152
340,ushuaia,-54.8,-68.3,3.81,75,40,10.8,AR,1713667152
341,harper,4.375,-7.7169,27.66,83,70,2.78,LR,1713667152
342,mcminnville,45.2101,-123.1987,13.14,73,10,2.94,US,1713667152
343,severnoye,56.3491,78.3619,4.43,87,86,1.79,RU,1713667153
344,mil'kovo,55.6078,37.7956,7.27,71,100,3.92,RU,1713667153
345,chiang mai,18.75,99.0,35.59,44,0,2.34,TH,1713667135
346,baise city,23.8997,106.6133,27.41,99,91,1.28,CN,1713667153
347,pechora,65.1472,57.2244,1.03,98,100,4.92,RU,1713667154
348,biltine,14.5333,20.9167,29.84,13,54,1.77,TD,1713667154
349,conception bay south,47.4999,-52.9981,-0.15,90,100,3.94,CA,1713667154
350,al bardiyah,31.7561,25.0865,14.66,76,9,1.43,LY,1713667155
351,glace bay,46.1969,-59.957,4.32,97,100,5.66,CA,1713667155
352,es senia,35.6478,-0.624,15.99,72,75,3.09,DZ,1713667155
353,nar'yan-mar,67.6713,53.087,-9.94,93,100,9.39,RU,1713667114
354,martapura,-3.4167,114.85,31.05,74,40,3.09,ID,1713667156
355,alice springs,-23.7,133.8833,20.75,32,3,10.29,AU,1713667142
356,aden,12.7794,45.0367,28.73,81,100,6.36,YE,1713667156
357,moab,38.5733,-109.5498,21.03,19,90,3.31,US,1713667156
358,midvagur,62.0511,-7.1939,7.46,100,100,2.57,FO,1713667157
359,el calafate,-50.3408,-72.2768,3.22,64,12,4.56,AR,1713667157
360,zarechnyy,53.2036,45.1923,13.74,61,100,4.92,RU,1713667157
361,saint-philippe,-21.3585,55.7679,22.84,72,100,1.31,RE,1713667158
362,dzhangala,49.2167,50.3333,19.19,51,0,5.33,KZ,1713667159
363,tindouf,27.6711,-8.1474,15.25,63,30,10.29,DZ,1713667159
364,gebeit,21.0667,36.3167,21.91,32,2,1.63,SD,1713667159
365,laguna de perlas,12.3429,-83.6712,26.96,73,100,3.94,NI,1713667160
366,juruti,-2.1522,-56.0922,24.03,93,100,1.46,BR,1713667160
367,majuro,7.0897,171.3803,28.98,79,100,0.0,MH,1713667160
368,nemuro,43.3236,145.575,3.24,89,100,5.48,JP,1713666903
369,jakobstad,63.6749,22.7026,-3.37,85,100,3.66,FI,1713667161
370,saldanha,-33.0117,17.9442,11.03,77,100,1.84,ZA,1713667161
371,nittendorf,49.0253,11.9611,4.3,87,100,0.45,DE,1713667161
372,kudat,6.8837,116.8477,30.96,74,20,2.06,MY,1713667161
373,sogndal,61.2283,7.1003,-0.79,80,11,0.0,NO,1713667162
374,dange,12.8513,5.3471,30.94,29,16,3.15,NG,1713667162
375,melfort,52.8667,-104.6177,3.07,56,6,3.6,CA,1713667162
376,anaconda,46.1285,-112.9423,8.55,69,5,1.12,US,1713667162
377,taltal,-25.4,-70.4833,17.44,86,43,0.45,CL,1713667162
378,santa cruz,-17.8,-63.1667,24.7,88,13,2.06,BO,1713667163
379,prince george,53.9166,-122.753,15.69,17,0,5.14,CA,1713666952
380,klaksvik,62.2266,-6.589,7.51,95,100,5.24,FO,1713667164
381,kruisfontein,-34.0033,24.7314,17.71,91,100,1.99,ZA,1713667166
382,san pedro,14.35,121.0167,32.95,59,20,4.12,PH,1713667167
383,la libertad,-2.2333,-80.9,23.82,82,62,4.04,EC,1713667167
384,swift current,50.2834,-107.8014,3.45,60,0,3.6,CA,1713667167
385,tuy hoa,13.0833,109.3,33.15,55,25,2.9,VN,1713666874
386,taupo,-38.6833,176.0833,15.29,84,65,1.48,NZ,1713667168
